country,sector,indicator,subComponent,component,score
Congo,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,50
Congo,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,50
Congo,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,0
Congo,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,25
Congo,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,50
Congo,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Congo,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,60
Congo,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,0
Congo,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,50
Congo,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,20
Congo,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,10
Congo,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,100
Congo,Oil and Gas,Company payment disclosure,Taxation,Value extraction,46.666666666666664
Congo,Oil and Gas,Company payment rules,Taxation,Value extraction,0
Congo,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,45
Congo,Oil and Gas,Export disclosure,Taxation,Value extraction,90
Congo,Oil and Gas,Production disclosure,Taxation,Value extraction,10
Congo,Oil and Gas,Tax authority practice,Taxation,Value extraction,100
Congo,Oil and Gas,Tax authority rules,Taxation,Value extraction,66.66666666666667
Congo,Oil and Gas,Taxation rules,Taxation,Value extraction,16.666666666666668
Côte d'Ivoire,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,68.2
Côte d'Ivoire,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,42.6
Côte d'Ivoire,Oil and Gas,Open data inventory,Open data,Enabling environment,16.4
Côte d'Ivoire,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,36.5
Côte d'Ivoire,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,51.2
Côte d'Ivoire,Oil and Gas,Rule of law,Rule of law,Enabling environment,51.2
Côte d'Ivoire,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,53.6
Côte d'Ivoire,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,100
Côte d'Ivoire,Oil and Gas,Fiscal rules,National budgeting,Revenue management,100
Côte d'Ivoire,Oil and Gas,National budget disclosure,National budgeting,Revenue management,66.66666666666667
Côte d'Ivoire,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Côte d'Ivoire,Oil and Gas,Online data portal,National budgeting,Revenue management,55
Côte d'Ivoire,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,0
Côte d'Ivoire,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,100
Côte d'Ivoire,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,6.666666666666667
Côte d'Ivoire,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,83.33333333333333
Côte d'Ivoire,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,50
Côte d'Ivoire,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,100
Côte d'Ivoire,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,38.5
Côte d'Ivoire,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,0
Côte d'Ivoire,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,38.5
Côte d'Ivoire,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,33.36666666666667
Côte d'Ivoire,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,77
Côte d'Ivoire,Oil and Gas,Cadastre,Licensing,Value extraction,20
Côte d'Ivoire,Oil and Gas,Contract disclosure,Licensing,Value extraction,100
Côte d'Ivoire,Oil and Gas,Contract disclosure rules,Licensing,Value extraction,100
Côte d'Ivoire,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,50
Côte d'Ivoire,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,35
Côte d'Ivoire,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,10
Côte d'Ivoire,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,50
Côte d'Ivoire,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,40
Côte d'Ivoire,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,33.333333333333336
Côte d'Ivoire,Oil and Gas,Reserves disclosure,Licensing,Value extraction,90
Côte d'Ivoire,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,0
Côte d'Ivoire,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,100
Côte d'Ivoire,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,50
Côte d'Ivoire,Oil and Gas,Environmental compliance practice,Local impact,Value extraction,100
Côte d'Ivoire,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,25
Côte d'Ivoire,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,0
Côte d'Ivoire,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,50
Côte d'Ivoire,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,16.666666666666668
Côte d'Ivoire,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,66.66666666666667
Côte d'Ivoire,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,100
Côte d'Ivoire,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,56
Côte d'Ivoire,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,75
Côte d'Ivoire,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,72
Côte d'Ivoire,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,0
Côte d'Ivoire,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,100
Côte d'Ivoire,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,60
Côte d'Ivoire,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value extraction,50
Côte d'Ivoire,Oil and Gas,Company payment disclosure,Taxation,Value extraction,26.666666666666668
Côte d'Ivoire,Oil and Gas,Company payment rules,Taxation,Value extraction,0
Côte d'Ivoire,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,75
Côte d'Ivoire,Oil and Gas,Export disclosure,Taxation,Value extraction,50
Côte d'Ivoire,Oil and Gas,Production disclosure,Taxation,Value extraction,33.333333333333336
Côte d'Ivoire,Oil and Gas,Tax authority practice,Taxation,Value extraction,0
Côte d'Ivoire,Oil and Gas,Tax authority rules,Taxation,Value extraction,0
Côte d'Ivoire,Oil and Gas,Taxation rules,Taxation,Value extraction,50
Cuba,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,84.1
Cuba,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,74.3
Cuba,Oil and Gas,Open data inventory,Open data,Enabling environment,72.9
Cuba,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,87.8
Cuba,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,15.8
Cuba,Oil and Gas,Rule of law,Rule of law,Enabling environment,50
Cuba,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,12.1
Cuba,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,50
Cuba,Oil and Gas,Fiscal rules,National budgeting,Revenue management,65
Cuba,Oil and Gas,National budget disclosure,National budgeting,Revenue management,60
Cuba,Oil and Gas,National debt disclosure,National budgeting,Revenue management,100
Cuba,Oil and Gas,Online data portal,National budgeting,Revenue management,43.333333333333336
Cuba,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,22.5
Cuba,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,50
Cuba,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,33.333333333333336
Cuba,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,75
Cuba,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,76
Cuba,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,0
Cuba,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,77
Cuba,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,0
Cuba,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,19.25
Cuba,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,38.5
Cuba,Oil and Gas,Cadastre,Licensing,Value extraction,73.33333333333333
Cuba,Oil and Gas,Contract disclosure,Licensing,Value extraction,35
Cuba,Oil and Gas,Financial interest disclosure practice,Licensing,Value extraction,20
Cuba,Oil and Gas,Financial interest disclosure rules,Licensing,Value extraction,75
Cuba,Oil and Gas,Post-licensing round practice,Licensing,Value extraction,50
Cuba,Oil and Gas,Post-licensing round rules,Licensing,Value extraction,37.5
Cuba,Oil and Gas,Pre-licensing round practice,Licensing,Value extraction,16.666666666666668
Cuba,Oil and Gas,Pre-licensing round rules,Licensing,Value extraction,16.666666666666668
Cuba,Oil and Gas,Reserves disclosure,Licensing,Value extraction,100
Cuba,Oil and Gas,Compensation to land users and owners rules,Local impact,Value extraction,75
Cuba,Oil and Gas,EIA/SIA disclosure,Local impact,Value extraction,0
Cuba,Oil and Gas,EIA/SIA rules,Local impact,Value extraction,50
Cuba,Oil and Gas,Environmental compliance rules,Local impact,Value extraction,0
Cuba,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value extraction,100
Cuba,Oil and Gas,Environmental mitigation plan rules,Local impact,Value extraction,25
Cuba,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value extraction,0
Cuba,Oil and Gas,Commodity sale rules,State-owned enterprises,Value extraction,75
Cuba,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value extraction,0
Cuba,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value extraction,65
Cuba,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value extraction,66.66666666666667
Cuba,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value extraction,35
Cuba,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value extraction,25
Cuba,Oil and Gas,SOE production disclosure,State-owned enterprises,Value extraction,0
Cuba,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value extraction,0
Cuba,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value extraction,100
Cuba,Oil and Gas,Company payment disclosure,Taxation,Value extraction,83.33333333333333
Cuba,Oil and Gas,Company payment rules,Taxation,Value extraction,0
Cuba,Oil and Gas,EITI affiliation and reporting,Taxation,Value extraction,45
Cuba,Oil and Gas,Export disclosure,Taxation,Value extraction,45
Cuba,Oil and Gas,Production disclosure,Taxation,Value extraction,63.333333333333336
Cuba,Oil and Gas,Tax authority practice,Taxation,Value extraction,0
Cuba,Oil and Gas,Tax authority rules,Taxation,Value extraction,0
Cuba,Oil and Gas,Taxation rules,Taxation,Value extraction,66.66666666666667
Democratic Republic of Congo,Mining,Control of corruption,Control of corruption,Enabling environment,17
Democratic Republic of Congo,Mining,Government effectiveness,Government effectiveness,Enabling environment,4.8
Democratic Republic of Congo,Mining,Open data inventory,Open data,Enabling environment,16.4
Democratic Republic of Congo,Mining,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,7.3
Democratic Republic of Congo,Mining,Regulatory quality,Regulatory quality,Enabling environment,12.1
Democratic Republic of Congo,Mining,Rule of law,Rule of law,Enabling environment,6
Democratic Republic of Congo,Mining,Voice and accountability,Voice and accountability,Enabling environment,21.9
Democratic Republic of Congo,Mining,Fiscal rule practice,National budgeting,Revenue management,0
