country,sector,indicator,subComponent,component,score
Ecuador,Oil and Gas,Contract disclosure,Licensing,Value realization,75
Ecuador,Oil and Gas,Contract disclosure rules,Licensing,Value realization,100
Ecuador,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Ecuador,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,50
Ecuador,Oil and Gas,Post-licensing round practice,Licensing,Value realization,50
Ecuador,Oil and Gas,Post-licensing round rules,Licensing,Value realization,12.5
Ecuador,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,20
Ecuador,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,75
Ecuador,Oil and Gas,Reserves disclosure,Licensing,Value realization,0
Ecuador,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,50
Ecuador,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,20
Ecuador,Oil and Gas,EIA/SIA rules,Local impact,Value realization,95
Ecuador,Oil and Gas,Environmental compliance practice,Local impact,Value realization,0
Ecuador,Oil and Gas,Environmental compliance rules,Local impact,Value realization,100
Ecuador,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Ecuador,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,50
Ecuador,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,12.5
Ecuador,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,25
Ecuador,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,60
Ecuador,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,56
Ecuador,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,66.66666666666667
Ecuador,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,0
Ecuador,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,50
Ecuador,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,90
Ecuador,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,100
Ecuador,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
Ecuador,Oil and Gas,Company payment disclosure,Taxation,Value realization,83.33333333333333
Ecuador,Oil and Gas,Company payment rules,Taxation,Value realization,0
Ecuador,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,30
Ecuador,Oil and Gas,Export disclosure,Taxation,Value realization,76.66666666666667
Ecuador,Oil and Gas,Production disclosure,Taxation,Value realization,93.33333333333333
Ecuador,Oil and Gas,Tax authority practice,Taxation,Value realization,100
Ecuador,Oil and Gas,Tax authority rules,Taxation,Value realization,66.66666666666667
Ecuador,Oil and Gas,Taxation rules,Taxation,Value realization,80
Egypt,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,59.7
Egypt,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,32.9
Egypt,Oil and Gas,Open Data Barometer,Open data,Enabling environment,25.9
Egypt,Oil and Gas,Open Data Index,Open data,Enabling environment,52.5
Egypt,Oil and Gas,Open data inventory,Open data,Enabling environment,56.4
Egypt,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,14.6
Egypt,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,42.6
Egypt,Oil and Gas,Rule of law,Rule of law,Enabling environment,58.5
Egypt,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,32.9
Egypt,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,0
Egypt,Oil and Gas,Fiscal rules,National budgeting,Revenue management,0
Egypt,Oil and Gas,National budget disclosure,National budgeting,Revenue management,100
Egypt,Oil and Gas,National debt disclosure,National budgeting,Revenue management,50
Egypt,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Egypt,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,NaN
Egypt,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,NaN
Egypt,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,NaN
Egypt,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,NaN
Egypt,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,NaN
Egypt,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,NaN
Egypt,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Egypt,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Egypt,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Egypt,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Egypt,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Egypt,Oil and Gas,Cadastre,Licensing,Value realization,0
Egypt,Oil and Gas,Contract disclosure,Licensing,Value realization,35
Egypt,Oil and Gas,Contract disclosure rules,Licensing,Value realization,100
Egypt,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,0
Egypt,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,10
Egypt,Oil and Gas,Post-licensing round practice,Licensing,Value realization,50
Egypt,Oil and Gas,Post-licensing round rules,Licensing,Value realization,75
Egypt,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,66.66666666666667
Egypt,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,75
Egypt,Oil and Gas,Reserves disclosure,Licensing,Value realization,70
Egypt,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,50
Egypt,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,0
Egypt,Oil and Gas,EIA/SIA rules,Local impact,Value realization,45
Egypt,Oil and Gas,Environmental compliance practice,Local impact,Value realization,0
Egypt,Oil and Gas,Environmental compliance rules,Local impact,Value realization,50
Egypt,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Egypt,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,25
Egypt,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,0
Egypt,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,0
Egypt,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,0
Egypt,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,20
Egypt,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,66.66666666666667
Egypt,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,0
Egypt,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,25
Egypt,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,50
Egypt,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,100
Egypt,Oil and Gas,SOE-government transfers rules,State-owned enterprises,Value realization,100
Egypt,Oil and Gas,Company payment disclosure,Taxation,Value realization,66.66666666666667
Egypt,Oil and Gas,Company payment rules,Taxation,Value realization,100
Egypt,Oil and Gas,EITI affiliation and reporting,Taxation,Value realization,30
Egypt,Oil and Gas,Export disclosure,Taxation,Value realization,66.66666666666667
Egypt,Oil and Gas,Production disclosure,Taxation,Value realization,66.66666666666667
Egypt,Oil and Gas,Tax authority practice,Taxation,Value realization,NaN
Egypt,Oil and Gas,Tax authority rules,Taxation,Value realization,100
Egypt,Oil and Gas,Taxation rules,Taxation,Value realization,60
Equatorial Guinea,Oil and Gas,Control of corruption,Control of corruption,Enabling environment,1.2
Equatorial Guinea,Oil and Gas,Government effectiveness,Government effectiveness,Enabling environment,9.7
Equatorial Guinea,Oil and Gas,Political stability and absence of violence,Political stability and absence of violence,Enabling environment,65.8
Equatorial Guinea,Oil and Gas,Regulatory quality,Regulatory quality,Enabling environment,10.9
Equatorial Guinea,Oil and Gas,Rule of law,Rule of law,Enabling environment,9.7
Equatorial Guinea,Oil and Gas,Voice and accountability,Voice and accountability,Enabling environment,3.6
Equatorial Guinea,Oil and Gas,Fiscal rule practice,National budgeting,Revenue management,50
Equatorial Guinea,Oil and Gas,Fiscal rules,National budgeting,Revenue management,100
Equatorial Guinea,Oil and Gas,National budget disclosure,National budgeting,Revenue management,0
Equatorial Guinea,Oil and Gas,National debt disclosure,National budgeting,Revenue management,0
Equatorial Guinea,Oil and Gas,Online data portal,National budgeting,Revenue management,0
Equatorial Guinea,Oil and Gas,SWF deposit and withdrawal practice,Sovereign wealth funds,Revenue management,25
Equatorial Guinea,Oil and Gas,SWF deposit and withdrawal rules,Sovereign wealth funds,Revenue management,16.666666666666668
Equatorial Guinea,Oil and Gas,SWF financial reporting practice,Sovereign wealth funds,Revenue management,0
Equatorial Guinea,Oil and Gas,SWF financial reporting rules,Sovereign wealth funds,Revenue management,0
Equatorial Guinea,Oil and Gas,SWF investment practice,Sovereign wealth funds,Revenue management,0
Equatorial Guinea,Oil and Gas,SWF investment rules,Sovereign wealth funds,Revenue management,0
Equatorial Guinea,Oil and Gas,Subnational transfer agency rules,Subnational resource revenue sharing,Revenue management,NaN
Equatorial Guinea,Oil and Gas,Subnational transfer audit practice,Subnational resource revenue sharing,Revenue management,NaN
Equatorial Guinea,Oil and Gas,Subnational transfer audit rule,Subnational resource revenue sharing,Revenue management,NaN
Equatorial Guinea,Oil and Gas,Subnational transfer disclosure,Subnational resource revenue sharing,Revenue management,NaN
Equatorial Guinea,Oil and Gas,Subnational transfer rules,Subnational resource revenue sharing,Revenue management,NaN
Equatorial Guinea,Oil and Gas,Cadastre,Licensing,Value realization,0
Equatorial Guinea,Oil and Gas,Contract disclosure,Licensing,Value realization,0
Equatorial Guinea,Oil and Gas,Contract disclosure rules,Licensing,Value realization,0
Equatorial Guinea,Oil and Gas,Financial interest disclosure practice,Licensing,Value realization,25
Equatorial Guinea,Oil and Gas,Financial interest disclosure rules,Licensing,Value realization,10
Equatorial Guinea,Oil and Gas,Post-licensing round practice,Licensing,Value realization,33.333333333333336
Equatorial Guinea,Oil and Gas,Post-licensing round rules,Licensing,Value realization,100
Equatorial Guinea,Oil and Gas,Pre-licensing round practice,Licensing,Value realization,50
Equatorial Guinea,Oil and Gas,Pre-licensing round rules,Licensing,Value realization,100
Equatorial Guinea,Oil and Gas,Reserves disclosure,Licensing,Value realization,0
Equatorial Guinea,Oil and Gas,Compensation to land users and owners rules,Local impact,Value realization,50
Equatorial Guinea,Oil and Gas,EIA/SIA disclosure,Local impact,Value realization,0
Equatorial Guinea,Oil and Gas,EIA/SIA rules,Local impact,Value realization,50
Equatorial Guinea,Oil and Gas,Environmental compliance practice,Local impact,Value realization,20
Equatorial Guinea,Oil and Gas,Environmental compliance rules,Local impact,Value realization,100
Equatorial Guinea,Oil and Gas,Environmental mitigation plan disclosure,Local impact,Value realization,0
Equatorial Guinea,Oil and Gas,Environmental mitigation plan rules,Local impact,Value realization,100
Equatorial Guinea,Oil and Gas,Commodity sale disclosures,State-owned enterprises,Value realization,0
Equatorial Guinea,Oil and Gas,Commodity sale rules,State-owned enterprises,Value realization,25
Equatorial Guinea,Oil and Gas,SOE corporate governance practice,State-owned enterprises,Value realization,0
Equatorial Guinea,Oil and Gas,SOE financial reporting practice,State-owned enterprises,Value realization,0
Equatorial Guinea,Oil and Gas,SOE financial reporting rules,State-owned enterprises,Value realization,0
Equatorial Guinea,Oil and Gas,SOE joint ventures and subsidiaries disclosure,State-owned enterprises,Value realization,0
Equatorial Guinea,Oil and Gas,SOE non-operational activity practice,State-owned enterprises,Value realization,0
Equatorial Guinea,Oil and Gas,SOE production disclosure,State-owned enterprises,Value realization,0
Equatorial Guinea,Oil and Gas,SOE-government transfers disclosure,State-owned enterprises,Value realization,40
